timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1773323336118,516,POST /api/auth/login,200,,50 Concurrent Students 1-2,text,true,,729,319,4,4,http://localhost:8080/api/auth/login,511,0,2
1773323336088,545,POST /api/auth/login,200,,50 Concurrent Students 1-1,text,true,,729,319,4,4,http://localhost:8080/api/auth/login,540,0,31
1773323336318,470,POST /api/auth/login,200,,50 Concurrent Students 1-3,text,true,,729,319,5,5,http://localhost:8080/api/auth/login,470,0,1
1773323336519,513,POST /api/auth/login,200,,50 Concurrent Students 1-4,text,true,,729,319,6,6,http://localhost:8080/api/auth/login,512,0,1
1773323336715,513,POST /api/auth/login,200,,50 Concurrent Students 1-5,text,true,,729,319,7,7,http://localhost:8080/api/auth/login,513,0,1
1773323336919,513,POST /api/auth/login,200,,50 Concurrent Students 1-6,text,true,,729,319,8,8,http://localhost:8080/api/auth/login,513,0,1
1773323337121,520,POST /api/auth/login,200,,50 Concurrent Students 1-7,text,true,,729,319,9,9,http://localhost:8080/api/auth/login,520,0,1
1773323337318,574,POST /api/auth/login,200,,50 Concurrent Students 1-8,text,true,,729,319,10,10,http://localhost:8080/api/auth/login,574,0,1
1773323337516,615,POST /api/auth/login,200,,50 Concurrent Students 1-9,text,true,,729,319,12,12,http://localhost:8080/api/auth/login,615,0,2
1773323337717,794,POST /api/auth/login,200,,50 Concurrent Students 1-10,text,true,,729,319,13,13,http://localhost:8080/api/auth/login,794,0,2
1773323337921,926,POST /api/auth/login,200,,50 Concurrent Students 1-11,text,true,,729,319,15,15,http://localhost:8080/api/auth/login,926,0,1
1773323338115,1196,POST /api/auth/login,200,,50 Concurrent Students 1-12,text,true,,729,319,17,17,http://localhost:8080/api/auth/login,1195,0,1
1773323338530,1391,POST /api/auth/login,200,,50 Concurrent Students 1-14,text,true,,729,319,20,20,http://localhost:8080/api/auth/login,1391,0,1
1773323338334,1796,POST /api/auth/login,200,,50 Concurrent Students 1-13,text,true,,729,319,22,22,http://localhost:8080/api/auth/login,1796,0,11
1773323338723,1444,POST /api/auth/login,200,,50 Concurrent Students 1-15,text,true,,729,319,22,22,http://localhost:8080/api/auth/login,1444,0,1
1773323338917,1545,POST /api/auth/login,200,,50 Concurrent Students 1-16,text,true,,729,319,23,23,http://localhost:8080/api/auth/login,1545,0,1
1773323339320,1170,POST /api/auth/login,200,,50 Concurrent Students 1-18,text,true,,729,319,23,23,http://localhost:8080/api/auth/login,1169,0,2
1773323339116,1408,POST /api/auth/login,200,,50 Concurrent Students 1-17,text,true,,729,319,23,23,http://localhost:8080/api/auth/login,1408,0,2
1773323339519,1144,POST /api/auth/login,200,,50 Concurrent Students 1-19,text,true,,729,319,24,24,http://localhost:8080/api/auth/login,1144,0,3
1773323339715,1033,POST /api/auth/login,200,,50 Concurrent Students 1-20,text,true,,729,319,25,25,http://localhost:8080/api/auth/login,1033,0,1
1773323336638,4161,GET /api/events (all),200,,50 Concurrent Students 1-2,text,true,,12653,419,25,25,http://localhost:8080/api/events,4160,0,0
1773323340801,10,GET /api/events?type=gaming,200,,50 Concurrent Students 1-2,text,true,,12653,430,25,25,http://localhost:8080/api/events?typegaming,10,0,0
1773323340812,15,POST /api/students/subscribe,201,,50 Concurrent Students 1-2,text,true,,450,532,25,25,http://localhost:8080/api/students/subscribe,15,0,0
1773323340124,741,POST /api/auth/login,200,,50 Concurrent Students 1-22,text,true,,729,319,25,25,http://localhost:8080/api/auth/login,741,0,1
1773323340866,12,GET /api/events (all),200,,50 Concurrent Students 1-22,text,true,,12653,419,25,25,http://localhost:8080/api/events,12,0,0
1773323340879,12,GET /api/events?type=gaming,200,,50 Concurrent Students 1-22,text,true,,12653,430,25,25,http://localhost:8080/api/events?typegaming,8,0,0
1773323340892,9,POST /api/students/subscribe,201,,50 Concurrent Students 1-22,text,true,,452,534,25,25,http://localhost:8080/api/students/subscribe,9,0,0
1773323339924,1062,POST /api/auth/login,200,,50 Concurrent Students 1-21,text,true,,729,319,26,26,http://localhost:8080/api/auth/login,1062,0,2
1773323340987,12,GET /api/events (all),200,,50 Concurrent Students 1-21,text,true,,12653,419,26,26,http://localhost:8080/api/events,12,0,0
1773323340828,182,POST /api/events,201,,50 Concurrent Students 1-2,text,true,,688,634,26,26,http://localhost:8080/api/events,182,0,0
1773323340902,109,POST /api/events,201,,50 Concurrent Students 1-22,text,true,,691,636,26,26,http://localhost:8080/api/events,109,0,0
1773323341000,12,GET /api/events?type=gaming,200,,50 Concurrent Students 1-21,text,true,,12653,430,26,26,http://localhost:8080/api/events?typegaming,7,0,0
1773323341013,4,POST /api/students/subscribe,201,,50 Concurrent Students 1-21,text,true,,452,534,26,26,http://localhost:8080/api/students/subscribe,4,0,0
1773323341011,5,POST /api/events/evt-002/register,409,,50 Concurrent Students 1-22,text,false,,399,481,26,26,http://localhost:8080/api/events/evt-002/register,5,0,0
1773323341011,5,POST /api/events/evt-002/register,409,,50 Concurrent Students 1-2,text,false,,399,481,26,26,http://localhost:8080/api/events/evt-002/register,5,0,0
1773323336789,4236,GET /api/events (all),200,,50 Concurrent Students 1-3,text,true,,12653,419,26,26,http://localhost:8080/api/events,4235,0,0
1773323341017,15,POST /api/events,201,,50 Concurrent Students 1-21,text,true,,691,636,26,26,http://localhost:8080/api/events,15,0,0
1773323336638,4408,GET /api/events (all),200,,50 Concurrent Students 1-1,text,true,,12653,419,26,26,http://localhost:8080/api/events,4404,0,0
1773323341033,27,POST /api/events/evt-002/register,409,,50 Concurrent Students 1-21,text,false,,399,481,26,26,http://localhost:8080/api/events/evt-002/register,27,0,0
1773323341025,37,GET /api/events?type=gaming,200,,50 Concurrent Students 1-3,text,true,,12653,430,26,26,http://localhost:8080/api/events?typegaming,36,0,0
1773323341047,18,GET /api/events?type=gaming,200,,50 Concurrent Students 1-1,text,true,,12653,430,26,26,http://localhost:8080/api/events?typegaming,18,0,0
1773323341062,11,POST /api/students/subscribe,201,,50 Concurrent Students 1-3,text,true,,450,532,26,26,http://localhost:8080/api/students/subscribe,10,0,0
1773323341065,12,POST /api/students/subscribe,201,,50 Concurrent Students 1-1,text,true,,450,532,26,26,http://localhost:8080/api/students/subscribe,12,0,0
1773323341073,33,POST /api/events,201,,50 Concurrent Students 1-3,text,true,,688,634,26,26,http://localhost:8080/api/events,33,0,0
1773323341077,32,POST /api/events,201,,50 Concurrent Students 1-1,text,true,,688,634,26,26,http://localhost:8080/api/events,32,0,0
1773323341107,3,POST /api/events/evt-002/register,409,,50 Concurrent Students 1-3,text,false,,399,481,26,26,http://localhost:8080/api/events/evt-002/register,3,0,0
1773323341110,14,POST /api/events/evt-002/register,409,,50 Concurrent Students 1-1,text,false,,399,481,27,27,http://localhost:8080/api/events/evt-002/register,14,0,0
1773323337032,4187,GET /api/events (all),200,,50 Concurrent Students 1-4,text,true,,12653,419,27,27,http://localhost:8080/api/events,4187,0,0
1773323341220,11,GET /api/events?type=gaming,200,,50 Concurrent Students 1-4,text,true,,12653,430,27,27,http://localhost:8080/api/events?typegaming,11,0,0
1773323341232,7,POST /api/students/subscribe,201,,50 Concurrent Students 1-4,text,true,,450,532,27,27,http://localhost:8080/api/students/subscribe,7,0,0
1773323341240,12,POST /api/events,201,,50 Concurrent Students 1-4,text,true,,688,634,27,27,http://localhost:8080/api/events,12,0,0
1773323340326,933,POST /api/auth/login,200,,50 Concurrent Students 1-23,text,true,,729,319,27,27,http://localhost:8080/api/auth/login,933,0,1
1773323341253,19,POST /api/events/evt-002/register,409,,50 Concurrent Students 1-4,text,false,,399,481,27,27,http://localhost:8080/api/events/evt-002/register,19,0,0
1773323337229,4394,GET /api/events (all),200,,50 Concurrent Students 1-5,text,true,,12653,419,29,29,http://localhost:8080/api/events,4394,0,0
1773323341624,20,GET /api/events?type=gaming,200,,50 Concurrent Students 1-5,text,true,,12653,430,29,29,http://localhost:8080/api/events?typegaming,16,0,0
1773323341645,13,POST /api/students/subscribe,201,,50 Concurrent Students 1-5,text,true,,450,532,29,29,http://localhost:8080/api/students/subscribe,13,0,0
1773323341659,36,POST /api/events,201,,50 Concurrent Students 1-5,text,true,,688,634,29,29,http://localhost:8080/api/events,36,0,0
1773323341696,29,POST /api/events/evt-002/register,409,,50 Concurrent Students 1-5,text,false,,399,481,30,30,http://localhost:8080/api/events/evt-002/register,29,0,0
1773323337433,4378,GET /api/events (all),200,,50 Concurrent Students 1-6,text,true,,12653,419,30,30,http://localhost:8080/api/events,4378,0,0
1773323341812,10,GET /api/events?type=gaming,200,,50 Concurrent Students 1-6,text,true,,12653,430,30,30,http://localhost:8080/api/events?typegaming,9,0,0
1773323341822,104,POST /api/students/subscribe,201,,50 Concurrent Students 1-6,text,true,,450,532,30,30,http://localhost:8080/api/students/subscribe,104,0,0
1773323340526,1520,POST /api/auth/login,200,,50 Concurrent Students 1-24,text,true,,729,319,30,30,http://localhost:8080/api/auth/login,1520,0,2
1773323341927,149,POST /api/events,201,,50 Concurrent Students 1-6,text,true,,688,634,31,31,http://localhost:8080/api/events,149,0,0
1773323340728,1446,POST /api/auth/login,200,,50 Concurrent Students 1-25,text,true,,729,319,32,32,http://localhost:8080/api/auth/login,1446,0,1
1773323342077,236,POST /api/events/evt-002/register,409,,50 Concurrent Students 1-6,text,false,,399,481,32,32,http://localhost:8080/api/events/evt-002/register,236,0,0
1773323341122,2164,POST /api/auth/login,200,,50 Concurrent Students 1-27,text,true,,729,319,37,37,http://localhost:8080/api/auth/login,2164,0,1
1773323340922,2493,POST /api/auth/login,200,,50 Concurrent Students 1-26,text,true,,729,319,38,38,http://localhost:8080/api/auth/login,2493,0,1
1773323343416,21,GET /api/events (all),200,,50 Concurrent Students 1-26,text,true,,12653,419,38,38,http://localhost:8080/api/events,21,0,0
1773323337642,5799,GET /api/events (all),200,,50 Concurrent Students 1-7,text,true,,12653,419,38,38,http://localhost:8080/api/events,5798,0,0
1773323343438,14,GET /api/events?type=gaming,200,,50 Concurrent Students 1-26,text,true,,12653,430,38,38,http://localhost:8080/api/events?typegaming,14,0,0
1773323343453,14,POST /api/students/subscribe,201,,50 Concurrent Students 1-26,text,true,,452,534,38,38,http://localhost:8080/api/students/subscribe,14,0,0
1773323343442,27,GET /api/events?type=gaming,200,,50 Concurrent Students 1-7,text,true,,12653,430,38,38,http://localhost:8080/api/events?typegaming,13,0,0
1773323343470,5,POST /api/students/subscribe,201,,50 Concurrent Students 1-7,text,true,,450,532,38,38,http://localhost:8080/api/students/subscribe,5,0,0
1773323343468,14,POST /api/events,201,,50 Concurrent Students 1-26,text,true,,691,636,38,38,http://localhost:8080/api/events,14,0,0
1773323343476,10,POST /api/events,201,,50 Concurrent Students 1-7,text,true,,688,634,38,38,http://localhost:8080/api/events,10,0,0
1773323343483,24,POST /api/events/evt-002/register,409,,50 Concurrent Students 1-26,text,false,,399,481,38,38,http://localhost:8080/api/events/evt-002/register,24,0,0
1773323343486,21,POST /api/events/evt-002/register,409,,50 Concurrent Students 1-7,text,false,,399,481,38,38,http://localhost:8080/api/events/evt-002/register,21,0,0
1773323341018,2509,POST /api/auth/login,200,,50 Concurrent Students 1-2,text,true,,729,522,39,39,http://localhost:8080/api/auth/login,2509,0,0
1773323341273,2318,POST /api/auth/login,200,,50 Concurrent Students 1-4,text,true,,729,522,39,39,http://localhost:8080/api/auth/login,2318,0,0
1773323341061,2603,POST /api/auth/login,200,,50 Concurrent Students 1-21,text,true,,729,522,39,39,http://localhost:8080/api/auth/login,2603,0,0
1773323337893,5791,GET /api/events (all),200,,50 Concurrent Students 1-8,text,true,,12653,419,39,39,http://localhost:8080/api/events,5791,0,0
1773323343685,18,GET /api/events?type=gaming,200,,50 Concurrent Students 1-8,text,true,,12653,430,39,39,http://localhost:8080/api/events?typegaming,18,0,0
1773323341125,2588,POST /api/auth/login,200,,50 Concurrent Students 1-1,text,true,,729,522,39,39,http://localhost:8080/api/auth/login,2588,0,0
1773323338132,5583,GET /api/events (all),200,,50 Concurrent Students 1-9,text,true,,12653,419,39,39,http://localhost:8080/api/events,5583,0,0
1773323343704,15,POST /api/students/subscribe,201,,50 Concurrent Students 1-8,text,true,,450,532,39,39,http://localhost:8080/api/students/subscribe,15,0,0
1773323343716,18,GET /api/events?type=gaming,200,,50 Concurrent Students 1-9,text,true,,12653,430,40,40,http://localhost:8080/api/events?typegaming,18,0,0
1773323343720,20,POST /api/events,201,,50 Concurrent Students 1-8,text,true,,688,634,40,40,http://localhost:8080/api/events,20,0,0
1773323343735,23,POST /api/students/subscribe,201,,50 Concurrent Students 1-9,text,true,,450,532,40,40,http://localhost:8080/api/students/subscribe,23,0,0
1773323341111,2647,POST /api/auth/login,200,,50 Concurrent Students 1-3,text,true,,729,522,40,40,http://localhost:8080/api/auth/login,2647,0,0
1773323343741,54,POST /api/events/evt-002/register,409,,50 Concurrent Students 1-8,text,false,,399,481,40,40,http://localhost:8080/api/events/evt-002/register,54,0,0
1773323343759,85,POST /api/events,201,,50 Concurrent Students 1-9,text,true,,688,634,40,40,http://localhost:8080/api/events,85,0,0
1773323343844,19,POST /api/events/evt-002/register,409,,50 Concurrent Students 1-9,text,false,,399,481,40,40,http://localhost:8080/api/events/evt-002/register,19,0,0
1773323341018,3328,POST /api/auth/login,200,,50 Concurrent Students 1-22,text,true,,729,522,43,43,http://localhost:8080/api/auth/login,3328,0,0
1773323341323,3127,POST /api/auth/login,200,,50 Concurrent Students 1-28,text,true,,729,319,43,43,http://localhost:8080/api/auth/login,3127,0,1
1773323341525,3188,POST /api/auth/login,200,,50 Concurrent Students 1-29,text,true,,729,319,44,44,http://localhost:8080/api/auth/login,3188,0,1
1773323341726,3175,POST /api/auth/login,200,,50 Concurrent Students 1-5,text,true,,729,522,45,45,http://localhost:8080/api/auth/login,3175,0,0
1773323338512,6681,GET /api/events (all),200,,50 Concurrent Students 1-10,text,true,,12653,419,47,47,http://localhost:8080/api/events,6681,0,0
1773323345194,8,GET /api/events?type=gaming,200,,50 Concurrent Students 1-10,text,true,,12653,430,47,47,http://localhost:8080/api/events?typegaming,8,0,0
1773323345203,8,POST /api/students/subscribe,201,,50 Concurrent Students 1-10,text,true,,452,534,47,47,http://localhost:8080/api/students/subscribe,8,0,0
1773323345212,40,POST /api/events,201,,50 Concurrent Students 1-10,text,true,,691,636,47,47,http://localhost:8080/api/events,40,0,0
1773323342070,3188,POST /api/auth/login,200,,50 Concurrent Students 1-31,text,true,,729,319,47,47,http://localhost:8080/api/auth/login,3188,0,2
1773323345252,34,POST /api/events/evt-002/register,409,,50 Concurrent Students 1-10,text,false,,399,481,47,47,http://localhost:8080/api/events/evt-002/register,34,0,0
1773323338848,6573,GET /api/events (all),200,,50 Concurrent Students 1-11,text,true,,12653,419,48,48,http://localhost:8080/api/events,6573,0,0
1773323345421,11,GET /api/events?type=gaming,200,,50 Concurrent Students 1-11,text,true,,12653,430,48,48,http://localhost:8080/api/events?typegaming,10,0,0
1773323345432,16,POST /api/students/subscribe,201,,50 Concurrent Students 1-11,text,true,,452,534,48,48,http://localhost:8080/api/students/subscribe,16,0,0
1773323345449,7,POST /api/events,201,,50 Concurrent Students 1-11,text,true,,691,636,48,48,http://localhost:8080/api/events,7,0,0
1773323345457,5,POST /api/events/evt-002/register,409,,50 Concurrent Students 1-11,text,false,,399,481,48,48,http://localhost:8080/api/events/evt-002/register,5,0,0
1773323339314,6306,GET /api/events (all),200,,50 Concurrent Students 1-12,text,true,,12653,419,49,49,http://localhost:8080/api/events,6306,0,0
1773323345621,36,GET /api/events?type=gaming,200,,50 Concurrent Students 1-12,text,true,,12653,430,49,49,http://localhost:8080/api/events?typegaming,36,0,0
1773323345658,18,POST /api/students/subscribe,201,,50 Concurrent Students 1-12,text,true,,452,534,49,49,http://localhost:8080/api/students/subscribe,18,0,0
1773323341724,3977,POST /api/auth/login,200,,50 Concurrent Students 1-30,text,true,,729,319,49,49,http://localhost:8080/api/auth/login,3977,0,3
1773323345702,9,GET /api/events (all),200,,50 Concurrent Students 1-30,text,true,,12653,419,49,49,http://localhost:8080/api/events,9,0,0
1773323345677,35,POST /api/events,201,,50 Concurrent Students 1-12,text,true,,691,636,49,49,http://localhost:8080/api/events,35,0,0
1773323345713,25,POST /api/events/evt-002/register,409,,50 Concurrent Students 1-12,text,false,,399,481,50,50,http://localhost:8080/api/events/evt-002/register,25,0,0
1773323342314,3557,POST /api/auth/login,200,,50 Concurrent Students 1-6,text,true,,729,522,50,50,http://localhost:8080/api/auth/login,3557,0,0
1773323340168,5909,GET /api/events (all),200,,50 Concurrent Students 1-15,text,true,,12653,419,50,50,http://localhost:8080/api/events,5909,0,0
1773323342728,3409,POST /api/auth/login,200,,50 Concurrent Students 1-35,text,true,,729,319,50,50,http://localhost:8080/api/auth/login,3409,0,2
1773323346077,60,GET /api/events?type=gaming,200,,50 Concurrent Students 1-15,text,true,,12653,430,50,50,http://localhost:8080/api/events?typegaming,60,0,0
1773323346137,78,GET /api/events (all),200,,50 Concurrent Students 1-35,text,true,,12653,419,50,50,http://localhost:8080/api/events,78,0,0
1773323342123,4093,POST /api/auth/login,200,,50 Concurrent Students 1-32,text,true,,729,319,50,50,http://localhost:8080/api/auth/login,4093,0,2
1773323346137,80,POST /api/students/subscribe,201,,50 Concurrent Students 1-15,text,true,,452,534,50,50,http://localhost:8080/api/students/subscribe,80,0,0
1773323346218,32,POST /api/events,201,,50 Concurrent Students 1-15,text,true,,691,636,50,50,http://localhost:8080/api/events,32,0,0
1773323346251,9,POST /api/events/evt-002/register,409,,50 Concurrent Students 1-15,text,false,,399,481,50,50,http://localhost:8080/api/events/evt-002/register,9,0,0
1773323339922,6458,GET /api/events (all),200,,50 Concurrent Students 1-14,text,true,,12653,419,50,50,http://localhost:8080/api/events,6458,0,0
1773323346380,24,GET /api/events?type=gaming,200,,50 Concurrent Students 1-14,text,true,,12653,430,50,50,http://localhost:8080/api/events?typegaming,23,0,0
1773323346404,2,POST /api/students/subscribe,201,,50 Concurrent Students 1-14,text,true,,452,534,50,50,http://localhost:8080/api/students/subscribe,2,0,0
1773323346407,38,POST /api/events,201,,50 Concurrent Students 1-14,text,true,,691,636,50,50,http://localhost:8080/api/events,38,0,0
1773323346446,7,POST /api/events/evt-002/register,409,,50 Concurrent Students 1-14,text,false,,399,481,50,50,http://localhost:8080/api/events/evt-002/register,7,0,0
1773323342327,4128,POST /api/auth/login,200,,50 Concurrent Students 1-33,text,true,,729,319,50,50,http://localhost:8080/api/auth/login,4128,0,2
1773323343321,3157,POST /api/auth/login,200,,50 Concurrent Students 1-38,text,true,,729,319,50,50,http://localhost:8080/api/auth/login,3157,0,5
1773323343508,3184,POST /api/auth/login,200,,50 Concurrent Students 1-26,text,true,,729,522,50,50,http://localhost:8080/api/auth/login,3184,0,0
1773323342924,3783,POST /api/auth/login,200,,50 Concurrent Students 1-36,text,true,,729,319,50,50,http://localhost:8080/api/auth/login,3783,0,2
1773323340136,6621,GET /api/events (all),200,,50 Concurrent Students 1-13,text,true,,12653,419,50,50,http://localhost:8080/api/events,6620,0,0
1773323346756,12,GET /api/events?type=gaming,200,,50 Concurrent Students 1-13,text,true,,12653,430,50,50,http://localhost:8080/api/events?typegaming,12,0,0
1773323346769,9,POST /api/students/subscribe,201,,50 Concurrent Students 1-13,text,true,,452,534,50,50,http://localhost:8080/api/students/subscribe,9,0,0
1773323346779,8,POST /api/events,201,,50 Concurrent Students 1-13,text,true,,691,636,50,50,http://localhost:8080/api/events,8,0,0
1773323340491,6314,GET /api/events (all),200,,50 Concurrent Students 1-18,text,true,,12653,419,50,50,http://localhost:8080/api/events,6314,0,0
1773323346787,18,POST /api/events/evt-002/register,409,,50 Concurrent Students 1-13,text,false,,399,481,50,50,http://localhost:8080/api/events/evt-002/register,18,0,0
1773323346804,12,GET /api/events?type=gaming,200,,50 Concurrent Students 1-18,text,true,,12653,430,50,50,http://localhost:8080/api/events?typegaming,11,0,0
1773323346816,13,POST /api/students/subscribe,201,,50 Concurrent Students 1-18,text,true,,452,534,50,50,http://localhost:8080/api/students/subscribe,13,0,0
1773323346831,34,POST /api/events,201,,50 Concurrent Students 1-18,text,true,,691,636,50,50,http://localhost:8080/api/events,34,0,0
1773323346866,15,POST /api/events/evt-002/register,409,,50 Concurrent Students 1-18,text,false,,399,481,50,50,http://localhost:8080/api/events/evt-002/register,15,0,0
1773323343926,2960,POST /api/auth/login,200,,50 Concurrent Students 1-41,text,true,,729,319,50,50,http://localhost:8080/api/auth/login,2960,0,2
1773323343126,3776,POST /api/auth/login,200,,50 Concurrent Students 1-37,text,true,,729,319,50,50,http://localhost:8080/api/auth/login,3776,0,2
1773323342533,4665,POST /api/auth/login,200,,50 Concurrent Students 1-34,text,true,,729,319,50,50,http://localhost:8080/api/auth/login,4665,0,1
1773323340463,6776,GET /api/events (all),200,,50 Concurrent Students 1-16,text,true,,12653,419,50,50,http://localhost:8080/api/events,6776,0,0
1773323347239,5,GET /api/events?type=gaming,200,,50 Concurrent Students 1-16,text,true,,12653,430,50,50,http://localhost:8080/api/events?typegaming,5,0,0
1773323347245,14,POST /api/students/subscribe,201,,50 Concurrent Students 1-16,text,true,,452,534,50,50,http://localhost:8080/api/students/subscribe,14,0,0
1773323347260,30,POST /api/events,201,,50 Concurrent Students 1-16,text,true,,691,636,50,50,http://localhost:8080/api/events,30,0,0
1773323345463,1851,POST /api/auth/login,200,,50 Concurrent Students 1-11,text,true,,729,522,50,50,http://localhost:8080/api/auth/login,1851,0,0
1773323343796,3567,POST /api/auth/login,200,,50 Concurrent Students 1-8,text,true,,729,522,50,50,http://localhost:8080/api/auth/login,3566,0,0
1773323347291,164,POST /api/events/evt-002/register,409,,50 Concurrent Students 1-16,text,false,,399,481,50,50,http://localhost:8080/api/events/evt-002/register,164,0,0
1773323343864,3633,POST /api/auth/login,200,,50 Concurrent Students 1-9,text,true,,729,522,50,50,http://localhost:8080/api/auth/login,3633,0,0
1773323340749,6862,GET /api/events (all),200,,50 Concurrent Students 1-20,text,true,,12653,419,50,50,http://localhost:8080/api/events,6861,0,0
1773323345118,2507,POST /api/auth/login,200,,50 Concurrent Students 1-47,text,true,,729,319,50,50,http://localhost:8080/api/auth/login,2507,0,1
1773323347625,28,GET /api/events (all),200,,50 Concurrent Students 1-47,text,true,,12653,419,50,50,http://localhost:8080/api/events,28,0,0
1773323347610,44,GET /api/events?type=gaming,200,,50 Concurrent Students 1-20,text,true,,12653,430,50,50,http://localhost:8080/api/events?typegaming,44,0,0
1773323343508,4147,POST /api/auth/login,200,,50 Concurrent Students 1-7,text,true,,729,522,50,50,http://localhost:8080/api/auth/login,4147,0,0
1773323347655,11,POST /api/students/subscribe,201,,50 Concurrent Students 1-20,text,true,,452,534,50,50,http://localhost:8080/api/students/subscribe,11,0,0
1773323347654,18,GET /api/events?type=gaming,200,,50 Concurrent Students 1-47,text,true,,12653,430,50,50,http://localhost:8080/api/events?typegaming,18,0,0
1773323347655,17,GET /api/events (all),200,,50 Concurrent Students 1-7,text,true,,12653,419,50,50,http://localhost:8080/api/events,17,0,0
1773323347672,21,POST /api/students/subscribe,201,,50 Concurrent Students 1-47,text,true,,452,534,50,50,http://localhost:8080/api/students/subscribe,21,0,0
1773323347667,26,POST /api/events,201,,50 Concurrent Students 1-20,text,true,,691,636,50,50,http://localhost:8080/api/events,26,0,0
1773323347694,19,POST /api/events/evt-002/register,409,,50 Concurrent Students 1-20,text,false,,399,481,50,50,http://localhost:8080/api/events/evt-002/register,19,0,0
1773323347694,45,POST /api/events,201,,50 Concurrent Students 1-47,text,true,,691,636,50,50,http://localhost:8080/api/events,45,0,0
1773323347743,57,POST /api/events/evt-002/register,409,,50 Concurrent Students 1-47,text,false,,399,481,50,50,http://localhost:8080/api/events/evt-002/register,57,0,0
1773323340664,7155,GET /api/events (all),200,,50 Concurrent Students 1-19,text,true,,12653,419,50,50,http://localhost:8080/api/events,7155,0,0
1773323347819,33,GET /api/events?type=gaming,200,,50 Concurrent Students 1-19,text,true,,12653,430,50,50,http://localhost:8080/api/events?typegaming,33,0,0
1773323347853,25,POST /api/students/subscribe,201,,50 Concurrent Students 1-19,text,true,,452,534,50,50,http://localhost:8080/api/students/subscribe,25,0,0
1773323340525,7383,GET /api/events (all),200,,50 Concurrent Students 1-17,text,true,,12653,419,50,50,http://localhost:8080/api/events,7383,0,0
1773323344922,3015,POST /api/auth/login,200,,50 Concurrent Students 1-46,text,true,,729,319,50,50,http://localhost:8080/api/auth/login,3015,0,1
1773323347908,44,GET /api/events?type=gaming,200,,50 Concurrent Students 1-17,text,true,,12653,430,50,50,http://localhost:8080/api/events?typegaming,29,0,0
1773323347882,70,POST /api/events,201,,50 Concurrent Students 1-19,text,true,,691,636,50,50,http://localhost:8080/api/events,70,0,0
1773323347952,100,POST /api/events/evt-002/register,409,,50 Concurrent Students 1-19,text,false,,399,481,50,50,http://localhost:8080/api/events/evt-002/register,100,0,0
1773323347952,102,POST /api/students/subscribe,201,,50 Concurrent Students 1-17,text,true,,452,534,50,50,http://localhost:8080/api/students/subscribe,102,0,0
1773323346261,1793,POST /api/auth/login,200,,50 Concurrent Students 1-15,text,true,,729,522,50,50,http://localhost:8080/api/auth/login,1793,0,0
1773323345321,2734,POST /api/auth/login,200,,50 Concurrent Students 1-48,text,true,,729,319,50,50,http://localhost:8080/api/auth/login,2734,0,2
1773323348054,55,POST /api/events,201,,50 Concurrent Students 1-17,text,true,,691,636,50,50,http://localhost:8080/api/events,55,0,0
1773323343526,4630,POST /api/auth/login,200,,50 Concurrent Students 1-39,text,true,,729,319,50,50,http://localhost:8080/api/auth/login,4630,0,1
1773323348109,82,POST /api/events/evt-002/register,409,,50 Concurrent Students 1-17,text,false,,399,481,50,50,http://localhost:8080/api/events/evt-002/register,82,0,0
1773323343724,4869,POST /api/auth/login,200,,50 Concurrent Students 1-40,text,true,,729,319,50,50,http://localhost:8080/api/auth/login,4869,0,1
1773323344723,3871,POST /api/auth/login,200,,50 Concurrent Students 1-45,text,true,,729,319,50,50,http://localhost:8080/api/auth/login,3871,0,1
1773323344524,4508,POST /api/auth/login,200,,50 Concurrent Students 1-44,text,true,,729,319,50,50,http://localhost:8080/api/auth/login,4508,0,2
1773323345719,3350,POST /api/auth/login,200,,50 Concurrent Students 1-50,text,true,,729,319,50,50,http://localhost:8080/api/auth/login,3350,0,1
1773323345522,3605,POST /api/auth/login,200,,50 Concurrent Students 1-49,text,true,,729,319,50,50,http://localhost:8080/api/auth/login,3605,0,1
1773323345287,3936,POST /api/auth/login,200,,50 Concurrent Students 1-10,text,true,,729,522,50,50,http://localhost:8080/api/auth/login,3936,0,0
1773323344231,5151,POST /api/auth/login,200,,50 Concurrent Students 1-42,text,true,,729,319,50,50,http://localhost:8080/api/auth/login,5151,0,1
1773323345739,3792,POST /api/auth/login,200,,50 Concurrent Students 1-12,text,true,,729,522,50,50,http://localhost:8080/api/auth/login,3792,0,0
1773323344330,5281,POST /api/auth/login,200,,50 Concurrent Students 1-43,text,true,,729,319,50,50,http://localhost:8080/api/auth/login,5281,0,6
1773323346882,2781,POST /api/auth/login,200,,50 Concurrent Students 1-18,text,true,,729,522,50,50,http://localhost:8080/api/auth/login,2781,0,0
1773323347801,1918,POST /api/auth/login,200,,50 Concurrent Students 1-47,text,true,,729,522,50,50,http://localhost:8080/api/auth/login,1918,0,0
1773323347713,2042,POST /api/auth/login,200,,50 Concurrent Students 1-20,text,true,,729,522,50,50,http://localhost:8080/api/auth/login,2042,0,0
1773323346806,3142,POST /api/auth/login,200,,50 Concurrent Students 1-13,text,true,,729,522,50,50,http://localhost:8080/api/auth/login,3142,0,0
